UF,Tipo Crime,Ano,Mês,Sexo da Vítima,Vítimas
MARANHÃO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,FEMININO,1
MARANHÃO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,MASCULINO,10
MARANHÃO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,SEXO NI,0
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JANEIRO,FEMININO,4
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JANEIRO,MASCULINO,78
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JANEIRO,SEXO NI,4
MATO GROSSO,HOMICÍDIO DOLOSO,2017,FEVEREIRO,FEMININO,2
MATO GROSSO,HOMICÍDIO DOLOSO,2017,FEVEREIRO,MASCULINO,48
MATO GROSSO,HOMICÍDIO DOLOSO,2017,FEVEREIRO,SEXO NI,5
MATO GROSSO,HOMICÍDIO DOLOSO,2017,MARÇO,FEMININO,11
MATO GROSSO,HOMICÍDIO DOLOSO,2017,MARÇO,MASCULINO,68
MATO GROSSO,HOMICÍDIO DOLOSO,2017,MARÇO,SEXO NI,18
MATO GROSSO,HOMICÍDIO DOLOSO,2017,ABRIL,FEMININO,5
MATO GROSSO,HOMICÍDIO DOLOSO,2017,ABRIL,MASCULINO,68
MATO GROSSO,HOMICÍDIO DOLOSO,2017,ABRIL,SEXO NI,8
MATO GROSSO,HOMICÍDIO DOLOSO,2017,MAIO,FEMININO,14
MATO GROSSO,HOMICÍDIO DOLOSO,2017,MAIO,MASCULINO,78
MATO GROSSO,HOMICÍDIO DOLOSO,2017,MAIO,SEXO NI,7
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JUNHO,MASCULINO,58
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JUNHO,SEXO NI,12
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JULHO,FEMININO,7
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JULHO,MASCULINO,68
MATO GROSSO,HOMICÍDIO DOLOSO,2017,JULHO,SEXO NI,7
MATO GROSSO,HOMICÍDIO DOLOSO,2017,AGOSTO,FEMININO,8
MATO GROSSO,HOMICÍDIO DOLOSO,2017,AGOSTO,MASCULINO,59
MATO GROSSO,HOMICÍDIO DOLOSO,2017,AGOSTO,SEXO NI,10
MATO GROSSO,HOMICÍDIO DOLOSO,2017,SETEMBRO,FEMININO,7
MATO GROSSO,HOMICÍDIO DOLOSO,2017,SETEMBRO,MASCULINO,69
MATO GROSSO,HOMICÍDIO DOLOSO,2017,SETEMBRO,SEXO NI,6
MATO GROSSO,HOMICÍDIO DOLOSO,2017,OUTUBRO,FEMININO,8
MATO GROSSO,HOMICÍDIO DOLOSO,2017,OUTUBRO,MASCULINO,71
MATO GROSSO,HOMICÍDIO DOLOSO,2017,OUTUBRO,SEXO NI,4
MATO GROSSO,HOMICÍDIO DOLOSO,2017,NOVEMBRO,FEMININO,6
MATO GROSSO,HOMICÍDIO DOLOSO,2017,NOVEMBRO,MASCULINO,53
MATO GROSSO,HOMICÍDIO DOLOSO,2017,NOVEMBRO,SEXO NI,17
MATO GROSSO,HOMICÍDIO DOLOSO,2017,DEZEMBRO,FEMININO,4
MATO GROSSO,HOMICÍDIO DOLOSO,2017,DEZEMBRO,MASCULINO,73
MATO GROSSO,HOMICÍDIO DOLOSO,2017,DEZEMBRO,SEXO NI,20
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,MASCULINO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,MASCULINO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,MASCULINO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,FEMININO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,MASCULINO,4
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,SEXO NI,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,MASCULINO,2
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,MASCULINO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,SEXO NI,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,FEMININO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,MASCULINO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,MASCULINO,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,SEXO NI,1
MATO GROSSO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,MASCULINO,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,MASCULINO,3
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,SEXO NI,2
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,MASCULINO,3
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,MASCULINO,4
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,SEXO NI,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,MASCULINO,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,SEXO NI,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,MASCULINO,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,MASCULINO,3
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,SEXO NI,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,MASCULINO,6
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,MASCULINO,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,MASCULINO,5
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,SEXO NI,2
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,MASCULINO,4
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,SEXO NI,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,MASCULINO,4
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,SEXO NI,3
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,FEMININO,1
MATO GROSSO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,MASCULINO,3
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JANEIRO,FEMININO,3
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JANEIRO,MASCULINO,33
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JANEIRO,SEXO NI,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,FEVEREIRO,FEMININO,4
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,FEVEREIRO,MASCULINO,46
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,FEVEREIRO,SEXO NI,0
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,MARÇO,FEMININO,4
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,MARÇO,MASCULINO,42
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,MARÇO,SEXO NI,6
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,ABRIL,FEMININO,4
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,ABRIL,MASCULINO,30
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,ABRIL,SEXO NI,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,MAIO,FEMININO,5
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,MAIO,MASCULINO,38
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,MAIO,SEXO NI,2
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JUNHO,FEMININO,6
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JUNHO,MASCULINO,31
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JUNHO,SEXO NI,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JULHO,FEMININO,9
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JULHO,MASCULINO,41
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,JULHO,SEXO NI,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,AGOSTO,FEMININO,8
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,AGOSTO,MASCULINO,43
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,AGOSTO,SEXO NI,4
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,SETEMBRO,FEMININO,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,SETEMBRO,MASCULINO,39
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,SETEMBRO,SEXO NI,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,OUTUBRO,FEMININO,3
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,OUTUBRO,MASCULINO,42
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,OUTUBRO,SEXO NI,1
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,NOVEMBRO,FEMININO,4
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,NOVEMBRO,MASCULINO,41
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,NOVEMBRO,SEXO NI,3
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,DEZEMBRO,FEMININO,5
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,DEZEMBRO,MASCULINO,40
MATO GROSSO DO SUL,HOMICÍDIO DOLOSO,2017,DEZEMBRO,SEXO NI,2
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,MASCULINO,2
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,MASCULINO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,MASCULINO,2
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,MASCULINO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,FEMININO,1
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,MASCULINO,1
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,FEMININO,1
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,MASCULINO,1
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,MASCULINO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,MASCULINO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,MASCULINO,1
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,MASCULINO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,MASCULINO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,SEXO NI,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,FEMININO,0
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,MASCULINO,2
MATO GROSSO DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,MASCULINO,2
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,SEXO NI,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,MASCULINO,2
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,FEMININO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,MASCULINO,4
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,SEXO NI,2
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,FEMININO,3
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,MASCULINO,1
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,MASCULINO,2
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,SEXO NI,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,FEMININO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,MASCULINO,0
MATO GROSSO DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,SEXO NI,1
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JANEIRO,FEMININO,29
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JANEIRO,MASCULINO,370
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JANEIRO,SEXO NI,1
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,FEVEREIRO,FEMININO,26
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,FEVEREIRO,MASCULINO,315
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,FEVEREIRO,SEXO NI,1
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,MARÇO,FEMININO,32
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,MARÇO,MASCULINO,317
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,MARÇO,SEXO NI,0
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,ABRIL,FEMININO,30
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,ABRIL,MASCULINO,315
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,ABRIL,SEXO NI,1
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,MAIO,FEMININO,24
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,MAIO,MASCULINO,255
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,MAIO,SEXO NI,3
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JUNHO,FEMININO,31
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JUNHO,MASCULINO,253
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JUNHO,SEXO NI,2
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JULHO,FEMININO,27
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JULHO,MASCULINO,241
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,JULHO,SEXO NI,2
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,AGOSTO,FEMININO,38
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,AGOSTO,MASCULINO,275
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,AGOSTO,SEXO NI,2
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,SETEMBRO,FEMININO,30
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,SETEMBRO,MASCULINO,259
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,SETEMBRO,SEXO NI,0
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,OUTUBRO,FEMININO,41
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,OUTUBRO,MASCULINO,305
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,OUTUBRO,SEXO NI,5
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,NOVEMBRO,FEMININO,35
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,NOVEMBRO,MASCULINO,316
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,NOVEMBRO,SEXO NI,0
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,DEZEMBRO,FEMININO,32
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,DEZEMBRO,MASCULINO,341
MINAS GERAIS,HOMICÍDIO DOLOSO,2017,DEZEMBRO,SEXO NI,1
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,FEMININO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,MASCULINO,6
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,FEMININO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,MASCULINO,3
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,FEMININO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,MASCULINO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,FEMININO,1
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,MASCULINO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,FEMININO,1
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,MASCULINO,3
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,FEMININO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,MASCULINO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,MASCULINO,8
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,FEMININO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,MASCULINO,3
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,FEMININO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,MASCULINO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,FEMININO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,MASCULINO,3
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,MASCULINO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,MASCULINO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,FEMININO,1
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,MASCULINO,9
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,MASCULINO,8
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,MASCULINO,7
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,MASCULINO,4
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,FEMININO,1
